date,block_number,token_address,token_name,token_decimals,balance,timestamp,price,balance_usd,token_amount,balance_eth,escrow_address,escrow_address_rdbl
2021-05-17,12455026,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,36852577.655125,2021-05-17,0.9925373208269724,36577558.69138572,36852577655125.0,3.6852577655125e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-18,12461489,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,36673624.690801,2021-05-18,0.9993491495138282,36649755.64434131,36673624690801.0,3.6673624690801e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-19,12467912,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,39058941.737396,2021-05-19,1.0026481864615508,39162377.09810748,39058941737396.0,3.9058941737396e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-20,12474375,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,38475294.215761,2021-05-20,0.9946438912101504,38269216.35421991,38475294215761.0,3.8475294215761e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-21,12480785,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,36966686.30834001,2021-05-21,0.9994347413808152,36945790.57028151,36966686308340.016,3.696668630834002e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-22,12487247,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,37066645.227811,2021-05-22,0.9984804810667659,37010321.75859588,37066645227811.0,3.7066645227811e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-23,12493701,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,36200509.019067,2021-05-23,0.9987704353899852,36155998.15431263,36200509019067.0,3.6200509019067e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-24,12500188,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,35992372.784219,2021-05-24,1.0028349683687718,36094410.022579305,35992372784219.0,3.5992372784219004e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-25,12506592,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,36316799.45700301,2021-05-25,1.0008547036930409,36347839.55961833,36316799457003.016,3.631679945700302e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-26,12513023,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,35820647.24485,2021-05-26,0.9989935134455832,35784594.24502755,35820647244850.0,3.582064724485e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-27,12519448,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,36703077.422783,2021-05-27,0.9962425906411674,36565168.93617668,36703077422783.0,3.6703077422783006e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-28,12525911,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,37300046.621964,2021-05-28,1.0051176564208797,37490935.445058,37300046621964.0,3.7300046621964006e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-29,12532378,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,37635944.01620101,2021-05-29,0.9973402447773704,37535841.61754531,37635944016201.016,3.763594401620102e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-30,12538795,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,38228408.199312,2021-05-30,0.9986525001709948,38176895.42580029,38228408199312.0,3.822840819931201e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-05-31,12545218,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,38365370.032379,2021-05-31,1.0024706523141822,38460157.52263396,38365370032379.0,3.8365370032378995e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-01,12551696,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,38649638.888878,2021-06-01,1.0037598467726982,38794955.60892031,38649638888878.0,3.8649638888878e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-02,12558202,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,38949948.378311,2021-06-02,1.000186863379436,38957226.69729383,38949948378311.0,3.894994837831101e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-03,12564606,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,39421619.313715,2021-06-03,0.9985780468183784,39365563.61670719,39421619313715.0,3.942161931371501e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-04,12571125,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,39408401.300592,2021-06-04,1.0000878740144272,39411864.27501644,39408401300592.0,3.940840130059201e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-05,12577559,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,40107681.958384,2021-06-05,1.0041793446418668,40275305.78407447,40107681958384.0,4.0107681958384004e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-06,12584091,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,40139385.84685,2021-06-06,0.998283788376472,40070498.16629836,40139385846850.0,4.013938584685001e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-07,12590522,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,40167375.327598,2021-06-07,1.0023349966982622,40261166.0163658,40167375327598.0,4.016737532759801e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-08,12596997,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,40398617.396407,2021-06-08,1.0022709799743736,40490361.84750663,40398617396407.0,4.039861739640701e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-09,12603434,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,40801349.137089,2021-06-09,1.0037811750353227,40955626.17985365,40801349137089.0,4.0801349137089e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-10,12609896,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43332110.45433,2021-06-10,1.0015367002705835,43398698.92019012,43332110454330.0,4.333211045433001e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-11,12616350,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43446588.467946,2021-06-11,0.9988183408616322,43395249.40965195,43446588467946.0,4.3446588467946e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-12,12622784,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43359072.108548,2021-06-12,1.0026081943482532,43472160.99536702,43359072108548.0,4.3359072108548e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-13,12629257,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43284570.660283,2021-06-13,1.0030048071237014,43414632.44654938,43284570660283.0,4.3284570660283006e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-14,12635688,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43477704.887043,2021-06-14,1.0030105970854986,43608598.738660105,43477704887043.0,4.347770488704301e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-15,12642193,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44867174.350169,2021-06-15,1.0007540244218056,44901005.29536644,44867174350169.0,4.4867174350169e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-16,12648592,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44664835.756994,2021-06-16,0.9983672528111228,44591909.37197011,44664835756994.0,4.4664835756994e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-17,12655064,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44785831.086937,2021-06-17,1.0006888518811732,44816681.89093114,44785831086937.0,4.4785831086937e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-18,12661469,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44454787.610447,2021-06-18,1.0001715335578951,44462413.09833129,44454787610447.0,4.4454787610447e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-19,12667895,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44216628.137984,2021-06-19,1.0033738694707517,44365809.26975832,44216628137984.0,4.4216628137984e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-20,12674364,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44638460.004031,2021-06-20,1.004084315850909,44820777.57378563,44638460004031.0,4.4638460004031e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-21,12680680,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45353243.313379,2021-06-21,0.9990136981118009,45308511.32386306,45353243313379.0,4.535324331337901e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-22,12687117,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43738037.90877,2021-06-22,1.0014183174030369,43800072.329110704,43738037908770.0,4.373803790877e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-23,12693546,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43641474.145985,2021-06-23,1.0029613018034225,43770709.72207752,43641474145985.0,4.364147414598501e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-24,12699964,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,43895203.371158,2021-06-24,1.0012990248655538,43952224.33181568,43895203371158.0,4.3895203371158e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-25,12706306,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44133990.956026,2021-06-25,0.9967184296810112,43989162.16124619,44133990956026.0,4.4133990956026e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-26,12712733,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44263544.999984,2021-06-26,1.0046872788757946,44471020.57943021,44263544999984.0,4.426354499998401e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-27,12719181,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44754856.512645,2021-06-27,1.0075152622679129,45091200.99710034,44754856512645.0,4.4754856512645e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-28,12725647,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,44691719.933544,2021-06-28,1.001262570766996,44748146.39265887,44691719933544.0,4.4691719933544e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-29,12732053,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,48770074.025842,2021-06-29,1.0024211982883362,48888156.04559539,48770074025842.0,4.8770074025842e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-06-30,12738508,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45671242.62143,2021-06-30,0.9989053227057262,45621247.34913106,45671242621430.0,4.5671242621429997e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-01,12744858,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45508507.319655,2021-07-01,1.0032173945217049,45654926.14179622,45508507319655.0,4.5508507319655e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-02,12751295,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45607777.690724,2021-07-02,1.00572972893901,45869097.89440248,45607777690724.0,4.560777769072401e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-03,12757712,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45336485.906113,2021-07-03,1.0014525925559354,45402341.34805249,45336485906113.0,4.5336485906113e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-04,12764170,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45392695.73099,2021-07-04,1.0011636478779795,45445516.84505314,45392695730990.0,4.5392695730990006e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-05,12770589,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,45685975.939155,2021-07-05,1.0039173575011946,45864944.23969964,45685975939155.0,4.568597593915501e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-06,12777014,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,46045679.808573,2021-07-06,1.0035801897355472,46210532.07878995,46045679808573.0,4.604567980857301e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-07,12783404,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,46421802.933301,2021-07-07,1.0013905051983178,46486352.69159504,46421802933301.0,4.6421802933301005e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-08,12789854,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,49284468.764822,2021-07-08,0.9996177143956608,49265628.02189571,49284468764822.0,4.9284468764821994e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-09,12796260,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,49709009.62143,2021-07-09,1.0023666126581996,49826651.59282664,49709009621430.0,4.970900962143e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-10,12802707,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,49790712.089808,2021-07-10,1.0033756317002598,49958787.19591687,49790712089808.0,4.979071208980801e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-11,12809130,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,49832112.57460301,2021-07-11,1.0006067854739402,49862349.97664903,49832112574603.02,4.983211257460302e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-12,12815507,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50182911.819321,2021-07-12,1.003978767218035,50382577.94377325,50182911819321.0,5.018291181932101e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-13,12821814,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,49757030.378095,2021-07-13,1.0011748849274835,49815489.16312257,49757030378095.0,4.9757030378095e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-14,12828204,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50410536.763585,2021-07-14,1.003767870028931,50600477.11419883,50410536763585.0,5.0410536763584996e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-15,12834631,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50518163.346582,2021-07-15,1.0038053104512097,50710400.64154067,50518163346582.0,5.0518163346582e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-16,12840970,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50705674.54949699,2021-07-16,0.9989117312435032,50650493.14810768,50705674549496.99,5.0705674549497e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-17,12847327,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50613475.054507,2021-07-17,1.0026723061274645,50748729.75402743,50613475054507.0,5.0613475054507e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-18,12853698,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50647086.468477,2021-07-18,1.0018657002351008,50741578.74960841,50647086468477.0,5.0647086468477e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-19,12860133,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50442638.085779,2021-07-19,1.0026722272502966,50577432.27784866,50442638085779.0,5.0442638085779e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-20,12866472,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50540994.638361,2021-07-20,1.00056210092474,50569403.778184496,50540994638361.0,5.0540994638361014e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-21,12872886,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50594527.595496,2021-07-21,1.002497829034506,50720904.07551114,50594527595496.0,5.0594527595496e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-22,12879308,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50431828.239962,2021-07-22,1.0025039030228309,50558104.64713892,50431828239962.0,5.043182823996201e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-23,12885654,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,50573044.650962,2021-07-23,1.0088893541320694,51022606.35440136,50573044650962.0,5.0573044650961997e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-24,12892111,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47501059.06855901,2021-07-24,1.0014496113479934,47569917.14282649,47501059068559.02,4.750105906855902e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-25,12898512,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47247154.426328,2021-07-25,1.0013912768808664,47312888.29996808,47247154426328.0,4.7247154426328004e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-26,12904850,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47868046.088882,2021-07-26,1.0005018089564088,47892066.70313519,47868046088882.0,4.7868046088882e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-27,12911127,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47998336.202213,2021-07-27,1.0072531293052795,48346474.34112593,47998336202213.0,4.799833620221301e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-28,12917418,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47626321.232764,2021-07-28,0.9986857941934136,47563730.44485355,47626321232764.0,4.7626321232764e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-29,12923774,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47445095.749605,2021-07-29,1.0031622946687122,47595131.12295052,47445095749605.0,4.744509574960501e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-30,12930041,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,48524346.878913,2021-07-30,1.0040695339182133,48721818.35439588,48524346878913.0,4.8524346878913e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-07-31,12936339,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,47953935.738976,2021-07-31,1.0007349475773792,47989179.36787316,47953935738976.0,4.7953935738976e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-01,12942653,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,52008157.159001,2021-08-01,1.0005676455159351,52037679.35620435,52008157159001.0,5.2008157159001003e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-02,12949049,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,48926774.9018,2021-08-02,1.0018296748574442,49016294.99169365,48926774901800.0,4.892677490180001e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-03,12955395,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,63475186.263247,2021-08-03,1.0026538949548365,63643642.73982833,63475186263247.0,6.3475186263247e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-04,12961717,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,72039068.13975,2021-08-04,0.9998680917241282,72029565.59047627,72039068139750.0,7.203906813975e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-05,12968066,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,78614312.84191601,2021-08-05,0.9994223141635352,78568898.46684383,78614312841916.02,7.861431284191602e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-06,12974517,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,92570009.186898,2021-08-06,0.9990390145982524,92481050.75942974,92570009186898.0,9.2570009186898e-05,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-07,12981066,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,126024419.32511398,2021-08-07,0.9981890520913272,125796195.66649549,126024419325113.98,0.000126024419325114,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-08,12987562,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,130832908.472688,2021-08-08,1.0019040327998947,131082018.62172559,130832908472688.0,0.000130832908472688,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-09,12994067,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,177136228.10146,2021-08-09,1.0031347439289835,177691504.8171041,177136228101460.0,0.00017713622810146002,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-10,13000574,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,181792883.739064,2021-08-10,1.0002435965010772,181837167.84946355,181792883739064.0,0.00018179288373906398,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-11,13006975,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,187963533.561937,2021-08-11,0.9994674426898408,187863432.2080952,187963533561937.0,0.000187963533561937,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-12,13013485,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,187456072.248268,2021-08-12,0.9985654611755828,187187159.23475507,187456072248268.0,0.00018745607224826799,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-13,13019959,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,212272658.200058,2021-08-13,1.0000989848455033,212293669.97633448,212272658200058.0,0.00021227265820005802,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-14,13026459,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,218306185.612281,2021-08-14,0.9992091140211624,218133530.31098682,218306185612281.0,0.000218306185612281,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-15,13032879,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,218631653.9071,2021-08-15,1.0001111856666176,218655962.61328337,218631653907100.0,0.0002186316539071,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-16,13039379,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,224702445.618812,2021-08-16,1.0003336681728796,224777421.6732832,224702445618812.0,0.00022470244561881202,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-17,13045895,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,227760443.310398,2021-08-17,1.001200064388124,228033770.5074381,227760443310398.0,0.000227760443310398,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-18,13052294,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,229754421.2335069,2021-08-18,1.0007713534632785,229931643.102029,229754421233506.9,0.000229754421233507,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2021-08-19,13058859,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,228072765.390783,2021-08-19,1.0003580184123426,228154419.6401468,228072765390783.0,0.00022807276539078301,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
